age_Ga,Neukum,Cui2024,Yue2026,Neukum_plus_CE6L,Cui2024_plus_CE6L,Yue2026_plus_CE6L
1.285,0.0010768304008242947,0.0009832822011963643,0.0009479445672814766,0.0011332597454966232,0.0010497757270201099,0.000967856435310298
1.29,0.0010810204149581974,0.0009871082085679268,0.0009516330698857745,0.0011376693622925872,0.0010538604587513013,0.0009716224165703071
1.295,0.001085210429590423,0.0009909342162095472,0.0009553215725908721,0.0011420789807637254,0.001057945190538197,0.0009753883979541465
1.3,0.001089400444738542,0.0009947602241311192,0.0009590100754006716,0.0011464886009638936,0.0010620299223829887,0.0009791543794665449
1.305,0.0010935904604207425,0.000998586232342899,0.0009626985783192249,0.0011508982229486784,0.0010661146542879538,0.000982920361112411
1.31,0.0010977804766558552,0.0010024122408555183,0.0009663870813507415,0.0011553078467754535,0.0010701993862554599,0.0009866863428968414
1.315,0.001101970493463374,0.001006238249679998,0.000970075584499594,0.001159717472503437,0.0010742841182879675,0.000990452324825127
1.32,0.0011061605108634812,0.0010100642588277639,0.0009737640877703236,0.0011641271001937511,0.0010783688503880342,0.000994218306902761
1.325,0.0011103505288770688,0.0010138902683106592,0.0009774525911676474,0.001168536729909483,0.001082453582558317,0.0009979842891354464
1.33,0.0011145405475257671,0.0010177162781409613,0.0009811410946964658,0.0011729463617157476,0.0010865383148015795,0.0010017502715291037
1.335,0.0011187305668319682,0.0010215422883313977,0.0009848295983618679,0.001177355995679754,0.0010906230471206923,0.0010055162540898793
1.34,0.001122920586818854,0.0010253682988951621,0.0009885181021691406,0.0011817656318708716,0.0010947077795186396,0.0010092822368241547
1.345,0.0011271106075104234,0.001029194309845931,0.0009922066061237745,0.0011861752703606994,0.0010987925119985231,0.001013048219738555
1.35,0.0011313006289315221,0.0010330203211978825,0.0009958951102314738,0.001190584911223139,0.001102877244563566,0.0010168142028399582
1.355,0.0011354906511078708,0.0010368463329657142,0.0009995836144981625,0.0011949945545344678,0.0011069619772171187,0.001020580186135505
1.36,0.0011396806740660978,0.001040672345164662,0.0010032721189299947,0.0011994042003734154,0.001111046709962664,0.0010243461696326085
1.365,0.00114387069783377,0.0010444983578105189,0.001006960623533362,0.0012038138488212418,0.0011151314428038204,0.0010281121533389653
1.37,0.0011480607224394262,0.0010483243709196587,0.0010106491283149038,0.0012082234999618204,0.0011192161757443498,0.0010318781372625654
1.375,0.0011522507479126117,0.0010521503845090532,0.0010143376332815163,0.0012126331538817208,0.0011233009087881617,0.0010356441214117045
1.3800000000000001,0.001156440774283913,0.0010559763985962967,0.0010180261384403633,0.0012170428106702954,0.0011273856419393195,0.0010394101057949949
1.385,0.0011606308015849952,0.001059802413199628,0.0010217146437988844,0.0012214524704197692,0.0011314703752020464,0.0010431760904213768
1.3900000000000001,0.0011648208298486401,0.0010636284283379544,0.001025403149364809,0.0012258621332253323,0.0011355551085807315,0.0010469420753001337
1.395,0.001169010859108785,0.0010674544440308746,0.0010290916551461637,0.0012302717991852354,0.0011396398420799373,0.0010507080604409012
1.4000000000000001,0.001173200889400564,0.001071280460298707,0.0010327801611512875,0.0012346814684008876,0.0011437245757044056,0.0010544740458536851
1.405,0.001177390920760349,0.001075106477162513,0.001036468667388841,0.0012390911409769579,0.0011478093094590635,0.0010582400315488718
1.41,0.0011815809532257958,0.0010789324946441263,0.0010401571738678209,0.0012435008170214802,0.001151894043349034,0.0010620060175372448
1.415,0.0011857709868358867,0.001082758512766181,0.0010438456805975714,0.001247910496645963,0.00115597877737964,0.0010657720038299997
1.42,0.0011899610216309787,0.001086584531552139,0.0010475341875877985,0.0012523201799654977,0.0011600635115564147,0.0010695379904387585
1.425,0.0011941510576528522,0.0010904105510263227,0.0010512226948485844,0.0012567298670988773,0.001164148245885109,0.0010733039773755883
1.43,0.0011983410949447596,0.0010942365712139452,0.0010549112023904008,0.0012611395581687132,0.001168232980371699,0.0010770699646530163
1.435,0.0012025311335514795,0.0010980625921411438,0.0010585997102241253,0.001265549253301559,0.0011723177150223972,0.001080835952284048
1.44,0.001206721173519368,0.0011018886138350124,0.001062288218361056,0.0012699589526280358,0.00117640244984366,0.0010846019402821858
1.445,0.0012109112148964167,0.0011057146363236388,0.001065976726812929,0.0012743686562829656,0.0011804871848421976,0.0010883679286614477
1.45,0.0012151012577323087,0.001109540659636138,0.0010696652355919338,0.001278778364405504,0.0011845719200249845,0.001092133917436386
1.455,0.0012192913020784787,0.001113366683802694,0.0010733537447107323,0.0012831880771392804,0.0011886566553992695,0.0010958999066221105
1.46,0.001223481347988175,0.0011171927088545939,0.0010770422541824766,0.0012875977946325418,0.0011927413909725865,0.0010996658962343063
1.465,0.0012276713955165239,0.0011210187348242731,0.0010807307640208269,0.0012920075170383008,0.0011968261267527663,0.0011034318862892583
1.47,0.001231861444720594,0.0011248447617453546,0.0010844192742399733,0.0012964172445144898,0.0012009108627479468,0.001107197876803873
1.475,0.001236051495659467,0.001128670789652693,0.0010881077848546546,0.0013008269772241186,0.001204995598966587,0.0011109638677957025
1.48,0.0012402415483943074,0.0011324968185824197,0.0010917962958801799,0.001305236715335437,0.0012090803354174778,0.001114729859282969
1.485,0.0012444316029884366,0.0011363228485719904,0.001095484807332451,0.0013096464590221044,0.0012131650721097572,0.0011184958512845907
1.49,0.0012486216595074071,0.0011401488796602324,0.0010991733192279851,0.001314056208463363,0.0012172498090529218,0.0011222618438202082
1.495,0.0012528117180190845,0.0011439749118873957,0.0011028618315839394,0.0013184659638442175,0.0012213345462568415,0.0011260278369102119
1.5,0.0012570017785937257,0.0011478009452952048,0.001106550344418134,0.00132287572535562,0.0012254192837317754,0.0011297938305757703
1.5050000000000001,0.001261191841304066,0.0011516269799269126,0.0011102388577490796,0.0013272854931946625,0.0012295040214883861,0.0011335598248388618
1.51,0.0012653819062254034,0.001155453015827357,0.0011139273715960027,0.0013316952675647721,0.0012335887595377546,0.0011373258197223022
1.5150000000000001,0.0012695719734356927,0.0011592790530430184,0.001117615885978875,0.001336105048675917,0.0012376734978913997,0.0011410918152497801
1.52,0.0012737620430156354,0.0011631050916220795,0.0011213044009184398,0.0013405148367448144,0.0012417582365612915,0.001144857811445887
1.5250000000000001,0.0012779521150487795,0.0011669311316144892,0.0011249929164362448,0.0013449246319951502,0.0012458429755598723,0.0011486238083361548
1.53,0.0012821421896216179,0.0011707571730720254,0.0011286814325546703,0.0013493344346578004,0.0012499277149000735,0.0011523898059470899
1.5350000000000001,0.001286332266823694,0.0011745832160483629,0.0011323699492969636,0.0013537442449710643,0.001254012454595335,0.0011561558043062105
1.54,0.001290522346747707,0.0011784092605991434,0.0011360584666872718,0.0013581540631809011,0.0012580971946596258,0.001159921803442086
1.545,0.0012947124294896255,0.001182235306782047,0.001139746984750677,0.0013625638895411792,0.0012621819351074644,0.0011636878033843764
1.55,0.001298902515148801,0.0011860613546568666,0.0011434355035132306,0.0013669737243139275,0.0012662666759539404,0.0011674538041638745
1.555,0.0013030926038280883,0.0011898874042855852,0.0011471240230019938,0.0013713835677695984,0.0012703514172147374,0.001171219805812549
1.56,0.001307282695633968,0.001193713455732458,0.001150812543245075,0.00137579342018734,0.0012744361589061555,0.0011749858083635889
1.565,0.0013114727906766758,0.0011975395090640926,0.0011545010642716699,0.0013802032818552746,0.0012785209010451365,0.0011787518118514509
1.57,0.0013156628890703336,0.0012013655643495378,0.0011581895861121048,0.001384613153070787,0.0012826056436492882,0.001182517816311907
1.575,0.0013198529909330865,0.0012051916216603714,0.0011618781087978794,0.0013890230341408226,0.0012866903867369116,0.0011862838217820955
1.58,0.0013240430963872456,0.0012090176810707943,0.0011655666323617132,0.0013934329253821956,0.0012907751303270281,0.0011900498283005734
1.585,0.001328233205559434,0.0012128437426577245,0.001169255156837591,0.0013978428271219042,0.0012948598744394063,0.0011938158359073683
1.59,0.0013324233185807396,0.001216669806500899,0.0011729436822608145,0.001402252739697461,0.0012989446190945935,0.0011975818446440377
1.595,0.001336613435586872,0.0012204958726829752,0.0011766322086680502,0.0014066626634572272,0.0013030293643139452,0.0012013478545537255
1.6,0.0013408035567183255,0.0012243219412896396,0.0011803207360973854,0.0014110725987607656,0.0013071141101196567,0.001205113865681223
1.605,0.0013449936821205472,0.0012281480124097164,0.00118400926458838,0.0014154825459791968,0.0013111988565347968,0.001208879878073032
1.61,0.0013491838119441136,0.0012319740861352858,0.0011876977941821262,0.0014198925054955739,0.0013152836035833417,0.0012126458917774302
1.615,0.0013533739463449093,0.0012358001625617997,0.0011913863249213062,0.0014243024777052637,0.0013193683512902111,0.0012164119068445373
1.62,0.0013575640854843146,0.0012396262417882075,0.0011950748568502541,0.0014287124630163453,0.0013234530996813056,0.0012201779233263893
1.625,0.0013617542295294004,0.0012434523239170838,0.0011987633900150208,0.001433122461850015,0.0013275378487835432,0.0012239439412770065
1.6300000000000001,0.0013659443786531282,0.001247278409054761,0.0012024519244634383,0.001437532474641012,0.0013316225986249027,0.0012277099607524745
1.635,0.0013701345330345562,0.0012511044973114664,0.0012061404602451908,0.0014419425018380506,0.0013357073492344625,0.0012314759818110187
1.6400000000000001,0.0013743246928590576,0.0012549305888014664,0.0012098289974118858,0.0014463525439042722,0.0013397921006424456,0.001235242004513088
1.645,0.0013785148583185401,0.0012587566836432128,0.0012135175360171273,0.0014507626013177065,0.0013438768528802635,0.0012390080289214403
1.6500000000000001,0.0013827050296116785,0.0012625827819594975,0.0012172060761165952,0.001455172674571752,0.0013479616059805643,0.0012427740551012297
1.655,0.001386895206944151,0.0012664088838776103,0.0012208946177681235,0.0014595827641756696,0.0013520463599772793,0.0012465400831200976
1.6600000000000001,0.0013910853905288888,0.001270234989529505,0.0012245831610317851,0.0014639928706550924,0.0013561311149056766,0.001250306113048269
1.665,0.0013952755805863297,0.0012740610990519686,0.0012282717059699784,0.0014684029945525516,0.0013602158708024097,0.0012540721449586496
1.67,0.0013994657773446838,0.0012778872125868,0.001231960252647516,0.001472813136428021,0.0013643006277055758,0.0012578381789269298
1.675,0.0014036559810402072,0.0012817133302809932,0.0012356488011317206,0.0014772232968594764,0.0013683853856547702,0.0012616042150316899
1.68,0.0014078461919174857,0.0012855394522869263,0.0012393373514925188,0.0014816334764434754,0.001372470144691146,0.0012653702533545108
1.685,0.0014120364102297295,0.0012893655787625609,0.0012430259038025452,0.0014860436757957547,0.0013765549048574757,0.0012691362939800885
1.69,0.001416226636239074,0.0012931917098716443,0.001246714458137245,0.001490453895551845,0.0013806396661982137,0.0012729023369963523
1.695,0.0014204168702168993,0.0012970178457839242,0.0012504030145749838,0.0014948641363677104,0.0013847244287595645,0.001276668382494591
1.7,0.0014246071124441523,0.0013008439866753656,0.00125409157319716,0.0014992743989204024,0.0013888091925895497,0.0012804344305695772
1.705,0.0014287973632116854,0.0013046701327283812,0.0012577801340883231,0.00150368468390874,0.0013928939577380803,0.0012842004813197036
1.71,0.0014329876228206058,0.0013084962841320657,0.0012614686973362952,0.001508094992054007,0.0013969787242570312,0.0012879665348471195
1.715,0.0014371778915826373,0.0013123224410824413,0.0012651572630322963,0.0015125053241006783,0.0014010634922003173,0.001291732591257875
1.72,0.001441368169820494,0.0013161486037827116,0.0012688458312710789,0.0015169156808171604,0.0014051482616239757,0.0012954986506620693
1.725,0.0014455584578682676,0.001319974772443525,0.0012725344021510614,0.0015213260629965654,0.0014092330325862477,0.0012992647131740062
1.73,0.0014497487560718293,0.0013238009472832462,0.0012762229757744725,0.001525736471457501,0.0014133178051476656,0.0013030307789123538
1.735,0.0014539390647892454,0.0013276271285282406,0.0012799115522474974,0.0015301469070448952,0.001417402579371144,0.0013067968480003117
1.74,0.0014581293843912056,0.0013314533164131657,0.0012836001316804309,0.001534557370630837,0.0014214873553220718,0.0013105629205657835
1.745,0.0014623197152614697,0.0013352795111812768,0.001287288714187837,0.0015389678631154537,0.001425572133068411,0.0013143289967415576
1.75,0.0014665100577973276,0.0013391057130847396,0.0012909772998887141,0.0015433783854278105,0.0014296569126807975,0.0013180950766654915
1.7550000000000001,0.0014707004124100767,0.0013429319223849587,0.0012946658889066668,0.0015477889385268413,0.0014337416942326456,0.001321861160480708
1.76,0.0014748907795255162,0.0013467581393529148,0.0012983544813700823,0.0015521995234023085,0.0014378264778002585,0.0013256272483357944
1.7650000000000001,0.0014790811595844565,0.001350584364269517,0.0013020430774123193,0.0015566101410757944,0.0014419112634629406,0.0013293933403850122
1.77,0.001483271553043251,0.0013544105974259645,0.0013057316771718961,0.0015610207926017247,0.001445996051303117,0.001333159436788513
1.7750000000000001,0.0014874619603743426,0.0013582368391241246,0.0013094202807926942,0.0015654314790684238,0.0014500808414064559,0.0013369255377125634
1.78,0.0014916523820668302,0.0013620630896769245,0.0013131088884241623,0.0015698422015992038,0.0014541656338619947,0.0013406916433297792
1.7850000000000001,0.0014958428186270592,0.0013658893494087547,0.001316797500221535,0.0015742529613534915,0.0014582504287622747,0.0013444577538193681
1.79,0.001500033270579225,0.0013697156186558896,0.0013204861163460546,0.0015786637595279877,0.0014623352262034775,0.0013482238693673795
1.795,0.0015042237384660067,0.0013735418977669242,0.0013241747369652048,0.0015830745973578655,0.001466420026285569,0.0013519899901669682
1.8,0.0015084142228492154,0.0013773681871032234,0.0013278633622529508,0.0015874854761180085,0.0014705048291124485,0.0013557561164186643
1.805,0.0015126047243104706,0.0013811944870393907,0.0013315519923899923,0.0015918963971242857,0.0014745896347921012,0.001359522248330654
1.81,0.0015167952434518989,0.0013850207979637533,0.0013352406275640228,0.0015963073617348712,0.0014786744434367625,0.0013632883861190747
1.815,0.0015209857808968546,0.0013888471202788653,0.0013389292679699995,0.0016007183713516017,0.0014827592551630827,0.0013670545300083158
1.82,0.0015251763372906714,0.0013926734544020285,0.001342617913810427,0.0016051294274213829,0.0014868440700923013,0.0013708206802313353
1.825,0.0015293669133014346,0.001396499800765831,0.0013463065652956467,0.001609540531437636,0.001490928888350428,0.0013745868370299865
1.83,0.0015335575096207855,0.0014003261598187113,0.0013499952226441422,0.0016139516849417962,0.0014950137100684293,0.0013783530006553583
1.835,0.0015377481269647497,0.0014041525320255344,0.0013536838860828528,0.0016183628895248517,0.001499098535382425,0.0013821191713681265
1.84,0.0015419387660745986,0.0014079789178681969,0.001357372555847502,0.0016227741468289416,0.0015031833644338901,0.0013858853494389215
1.845,0.0015461294277177382,0.001411805317846249,0.0013610612321829367,0.0016271854585489973,0.0015072681973698646,0.001389651535148707
1.85,0.0015503201126886325,0.0014156317324775427,0.0013647499153434815,0.0016315968264344412,0.0015113530343431748,0.0013934177287891762
1.855,0.0015545108218097544,0.0014194581622989008,0.0013684386055933034,0.001636008252290937,0.0015154378755126588,0.001397183930663159
1.86,0.0015587015559325765,0.0014232846078668132,0.0013721273032067953,0.0016404197379822,0.0015195227210434035,0.0014009501410850503
1.865,0.001562892315938591,0.0014271110697581565,0.0013758160084689696,0.0016448312854318613,0.0015236075711069913,0.001404716360381249
1.87,0.0015670831027403695,0.0014309375485709419,0.0013795047216758707,0.0016492428966253957,0.0015276924258817545,0.0014084825888906179
1.875,0.0015712739172826585,0.0014347640449250878,0.0013831934431350014,0.001653654573612108,0.001531777285553042,0.0014122488269649592
1.8800000000000001,0.0015754647605435137,0.0014385905594632245,0.0013868821731657665,0.0016580663185071871,0.0015358621503134943,0.0014160150749695085
1.885,0.0015796556335354744,0.001442417092851524,0.0013905709120999332,0.0016624781334938234,0.0015399470203633307,0.0014197813332834479
1.8900000000000001,0.0015838465373067792,0.0014462436457805647,0.0013942596602821101,0.0016668900208253944,0.0015440318959106481,0.0014235476023004383
1.895,0.0015880374729426248,0.0014500702189662233,0.001397948418070244,0.0016713019828277212,0.0015481167771717304,0.0014273138824291718
1.9000000000000001,0.0015922284415664692,0.001453896813150604,0.001401637185836136,0.0016757140219013985,0.00155220166437137,0.001431080174093948
1.905,0.00159641944434138,0.0014577234291029968,0.0014053259639659778,0.0016801261405241978,0.0015562865577432037,0.0014348464777352663
1.9100000000000001,0.0016006104824714323,0.0014615500676208753,0.0014090147528609087,0.0016845383412535484,0.0015603714575300597,0.001438612793810448
1.915,0.0016048015572031526,0.001465376729530929,0.0014127035529375943,0.0016889506267290981,0.0015644563639843202,0.001442379122794276
1.92,0.0016089926698270175,0.0014692034156901326,0.0014163923646288276,0.0016933629996753582,0.0015685412773682962,0.001446145465179663
1.925,0.0016131838216790016,0.0014730301269868565,0.001420081188384153,0.0016977754629044293,0.001572626197954619,0.001449911821478344
1.93,0.0016173750141421825,0.0014768568643420167,0.0014237700246705137,0.0017021880193188188,0.0015767111260266455,0.0014536781922215934
1.935,0.0016215662486484023,0.0014806836287102672,0.0014274588739729272,0.0017066006719143466,0.0015807960618788807,0.001457444577960973
1.94,0.0016257575266799848,0.001484510421081235,0.001431147736795183,0.0017110134237831459,0.0015848810058174158,0.0014612109792691052
1.945,0.0016299488497715168,0.0014883372424808034,0.0014348366136605706,0.0017154262781167594,0.0015889659581603851,0.001464977396740478
1.95,0.0016341402195116908,0.0014921640939724384,0.0014385255051126325,0.0017198392382093337,0.0015930509192384381,0.0014687438309922804
1.955,0.0016383316375452126,0.001495990976658566,0.0014422144117159502,0.00172425230746092,0.0015971358893952336,0.0014725102826652677
1.96,0.0016425231055747754,0.001499817891682,0.0014459033340569573,0.0017286654893808777,0.0016012208689879504,0.0014762767524246624
1.965,0.0016467146253631045,0.0015036448402274219,0.0014495922727447849,0.0017330787875913893,0.0016053058583878194,0.001480043240961089
1.97,0.0016509061987350746,0.0015074718235229127,0.0014532812284121408,0.0017374922058310859,0.0016093908579806768,0.001483809748991542
1.975,0.001655097827579901,0.0015112988428415454,0.0014569702017162229,0.001741905747958793,0.0016134758681675384,0.0014875762772603956
1.98,0.0016592895138534064,0.0015151258995030322,0.0014606591933396646,0.0017463194179573934,0.0016175608893651966,0.0014913428265404466
1.985,0.0016634812595803718,0.0015189529948754327,0.0014643482039915219,0.0017507332199378164,0.0016216459220068425,0.0014951093976340016
1.99,0.0016676730668569657,0.0015227801303769252,0.0014680372344082946,0.0017551471581431527,0.0016257309665427084,0.0014988759913740022
1.995,0.0016718649378532628,0.001526607307477644,0.001471726285354989,0.0017595612369529052,0.0016298160234407412,0.0015026426086251962
2.0,0.001676056874815847,0.0015304345277015812,0.0014754153576262213,0.0017639754608873735,0.0016339010931872965,0.0015064092502853515
2.005,0.0016802488800705124,0.0015342617926285612,0.0014791044520473628,0.0017683898346121806,0.0016379861762878653,0.0015101759172865168
2.0100000000000002,0.0016844409560250544,0.0015380891038962847,0.0014827935694757329,0.0017728043629429448,0.0016420712732678263,0.0015139426105963312
2.015,0.0016886331051721593,0.00154191646320245,0.001486482710801831,0.0017772190508501017,0.0016461563846732255,0.0015177093312193821
2.02,0.0016928253300923996,0.0015457438723069513,0.0014901718769506256,0.0017816339034638822,0.0016502415110715943,0.001521476080198617
2.025,0.001697017633457332,0.0015495713330341558,0.001493861068882886,0.0017860489260794494,0.0016543266530527905,0.0015252428586168087
2.0300000000000002,0.0017012100180327058,0.0015533988472752676,0.001497550287596568,0.0017904641241622006,0.0016584118112298789,0.0015290096675980751
2.035,0.0017054024866817812,0.0015572264169907745,0.001501239534128253,0.0017948795033532403,0.0016624969862400433,0.001532776508309457
2.04,0.0017095950423687708,0.001561054044212987,0.0015049288095546449,0.0017992950694750293,0.001666582178745536,0.00153654338196256
2.045,0.001713787688162397,0.0015648817310486701,0.0015086181149941208,0.0018037108285372157,0.001670667389434664,0.0015403102898152534
2.05,0.0017179804272395766,0.0015687094796817702,0.0015123074516083447,0.0018081267867426506,0.0016747526190228133,0.001544077233173438
2.055,0.001722173262889237,0.001572537292376243,0.001515996820603944,0.0018125429504936034,0.0016788378682535163,0.0015478442133928815
2.06,0.0017263661985162631,0.0015763651714789829,0.0015196862232342483,0.0018169593263981675,0.0016829231378995557,0.001551611231881118
2.065,0.0017305592376455877,0.0015801931194228654,0.0015233756608010974,0.0018213759212768823,0.0016870084287641182,0.001555378290099431
2.07,0.0017347523839264226,0.0015840211387298934,0.0015270651346567198,0.0018257927421695603,0.0016910937416819906,0.0015591453895649012
2.075,0.0017389456411366418,0.0015878492320144637,0.0015307546462056826,0.0018302097963423386,0.0016951790775208008,0.001562912531852539
2.08,0.001743139013187316,0.001591677401986752,0.0015344441969069153,0.0018346270912949511,0.0016992644371823114,0.0015666797185974954
2.085,0.0017473325041274105,0.0015955056514562213,0.0015381337882758178,0.0018390446347682438,0.0017033498216037634,0.0015704469514973597
2.09,0.0017515261181486456,0.0015993339833352603,0.0015418234218864428,0.0018434624347519217,0.0017074352317592697,0.0015742142323145437
2.095,0.0017557198595905313,0.001603162400642953,0.0015455130993737676,0.0018478804994925535,0.0017115206686612685,0.0015779815628787553
2.1,0.0017599137329455754,0.0016069909065089872,0.0015492028224360509,0.0018522988375018247,0.0017156061333620284,0.0015817489450895698
2.105,0.0017641077428646812,0.0016108195041777084,0.001552892592837284,0.0018567174575650645,0.0017196916269552173,0.0015855163809190968
2.11,0.0017683018941627292,0.0016146481970123181,0.0015565824124097332,0.0018611363687500435,0.0017237771505775306,0.0015892838724147506
2.115,0.0017724961918243601,0.00161847698849923,0.001560272283056584,0.0018655555804160512,0.0017278627054103837,0.0015930514217021264
2.12,0.0017766906410099593,0.0016223058822525814,0.001563962206754684,0.001869975102223269,0.0017319482926816715,0.0015968190309879821
2.125,0.0017808852470618535,0.0016261348820189158,0.0015676521855573964,0.0018743949441424447,0.0017360339136675976,0.0016005867025633423
2.13,0.0017850800155107254,0.0016299639916820302,0.0015713422215975594,0.001878815116464877,0.0017401195696945739,0.0016043544388067129
2.1350000000000002,0.0017892749520822557,0.0016337932152680067,0.0015750323170905637,0.0018832356298127198,0.0017442052621411972,0.0016081222421874223
2.14,0.0017934700627039953,0.0016376225569504211,0.0015787224743375476,0.0018876564951496176,0.0017482909924403003,0.0016118901152690891
2.145,0.001797665353512486,0.0016414520210557503,0.001582412695728715,0.0018920777237916874,0.001752376762081088,0.0016156580607132236
2.15,0.001801860830860627,0.0016452816120689716,0.0015861029837467833,0.0018964993274188488,0.0017564625726113536,0.0016194260812829643
2.1550000000000002,0.0018060565013253043,0.0016491113346393709,0.0015897933409705653,0.0019009213180865197,0.0017605484256397843,0.0016231941798469608
2.16,0.0018102523717152858,0.0016529411935865587,0.0015934837700786852,0.0019053437082376867,0.0017646343228383556,0.0016269623593833985
2.165,0.0018144484490793989,0.0016567711939067154,0.001597174273853446,0.0019097665107153689,0.0017687202659448246,0.0016307306229841867
2.17,0.0018186447407149942,0.0016606013407790552,0.0016008648551848398,0.0019141897387754752,0.0017728062567653137,0.0016344989738592969
2.1750000000000003,0.0018228412541767072,0.0016644316395725345,0.0016045555170747172,0.0019186134061000802,0.001776892297177004,0.0016382674153412726
2.18,0.0018270379972855281,0.001668262095852801,0.0016082462626411144,0.001923037526811123,0.001780978389130928,0.0016420359508899096
2.185,0.0018312349781381956,0.0016720927153894012,0.0016119370951227538,0.0019274621154845512,0.0017850645346548766,0.0016458045840971145
2.19,0.0018354322051169168,0.0016759235041632493,0.0016156280178837132,0.0019318871871649146,0.0017891507358564196,0.0016495733186919505
2.195,0.0018396296868994338,0.0016797544683743715,0.0016193190344182772,0.0019363127573804313,0.0017932369949260423,0.0016533421585458738
2.2,0.0018438274324694415,0.001683585614449932,0.0016230101483559786,0.0019407388421585371,0.00179732331414041,0.0016571111076781706
2.205,0.0018480254511273756,0.001687416949052555,0.0016267013634668308,0.0019451654580419347,0.001801409695865756,0.0016608801702616023
2.21,0.0018522237525015806,0.001691248479088951,0.0016303926836667682,0.0019495926221051586,0.0018054961425614073,0.0016646493506282663
2.215,0.0018564223465598708,0.0016950802117188582,0.001634084113023291,0.0019540203519716744,0.001809582656783447,0.0016684186532756793
2.22,0.0018606212436214982,0.001698912154364314,0.0016377756557613343,0.001958448665831525,0.00181366924118852,0.0016721880828730956
2.225,0.0018648204543695436,0.0017027443147192606,0.0016414673162693594,0.0019628775824595468,0.0018177558985377892,0.0016759576442680615
2.23,0.0018690199898637454,0.0017065767007595101,0.001645159099105685,0.001967307121234167,0.0018218426317010493,0.0016797273424932271
2.235,0.0018732198615537775,0.0017104093207530697,0.0016488510090050604,0.001971737302156814,0.0018259294436609981,0.0016834971827734122
2.24,0.0018774200812929995,0.0017142421832708455,0.0016525430508854946,0.0019761681458719434,0.0018300163375176814,0.0016872671705329446
2.245,0.0018816206613526873,0.001718075297197739,0.001656235229855349,0.001980599673687707,0.0018341033164931057,0.0016910373114032786
2.25,0.0018858216144367699,0.0017219086717441526,0.0016599275512207063,0.001985031907597297,0.0018381903839360403,0.0016948076112309033
2.255,0.0018900229536970821,0.0017257423164579115,0.0016636200204930222,0.0019894648703009652,0.0018422775433270026,0.0016985780760855552
2.2600000000000002,0.0018942246927491579,0.0017295762412366275,0.001667312643397075,0.001993898585228755,0.0018463647982834416,0.0017023487122687418
2.265,0.0018984268456885764,0.0017334104563405115,0.001671005425879221,0.001998333076563962,0.0018504521525651246,0.0017061195263225904
2.27,0.0019026294271078908,0.0017372449724056597,0.0016746983741159729,0.0020027683692673552,0.001854539610079738,0.0017098905250390387
2.275,0.0019068324521141471,0.0017410798004578215,0.0016783914945229068,0.002007204489102166,0.001858627174888704,0.0017136617154693721
2.2800000000000002,0.0019110359363470263,0.0017449149519266774,0.0016820847937639152,0.0020116414626598924,0.001862714851213233,0.0017174331049341278
2.285,0.0019152398959976212,0.0017487504386606342,0.0016857782787608182,0.0020160793173869193,0.001866802643440605,0.0017212047010333738
2.29,0.0019194443478278789,0.0017525862729421667,0.0016894719567033469,0.002020518081612011,0.0018708905561307069,0.0017249765116573866
2.295,0.0019236493091907287,0.0017564224675037203,0.0016931658350595132,0.002024957784574675,0.001874978594022823,0.001728748544997729
2.3000000000000003,0.001927854798050917,0.0017602590355441945,0.0016968599215863797,0.0020293984564544393,0.0018790667620426909,0.0017325208095587568
2.305,0.0019320608330065778,0.0017640959907460317,0.0017005542243412484,0.0020338401284010757,0.0018831550653098381,0.0017362933141695618
2.31,0.001936267433311566,0.0017679333472929322,0.0017042487516932816,0.002038282832565793,0.0018872435091452074,0.0017400660679963717
2.315,0.0019404746188985756,0.0017717711198882184,0.001707943512335572,0.00204272660213343,0.001891332099079078,0.0017438390805554244
2.32,0.001944682410403074,0.0017756093237738702,0.0017116385152976807,0.002047171471355687,0.0018954208408593052,0.0017476123617263326
2.325,0.0019488908291880789,0.0017794479747502594,0.0017153337699586612,0.0020516174755854256,0.001899509740459877,0.0017513859217659585
2.33,0.00195309989736981,0.001783287089196605,0.0017190292860605838,0.002056064651312066,0.0019035988040898115,0.0017551597713228193
2.335,0.001957309637844246,0.001787126684092182,0.0017227250737225904,0.0020605130361981317,0.0019076880382024057,0.0017589339214520432
2.34,0.001961520074314617,0.0017909667770383026,0.0017264211434554852,0.002064962669116958,0.0019117774495048423,0.0017627083836308944
2.345,0.001965731231319864,0.0017948073862811055,0.0017301175061768977,0.002069413590191624,0.001915867044968182,0.0017664831697748948
2.35,0.0019699431342641046,0.0017986485307351773,0.0017338141732270251,0.0020738658408351266,0.001919956831837742,0.0017702582922545537
2.355,0.001974155809447138,0.0018024902300080442,0.0017375111563849913,0.0020783194637918508,0.0019240468176438868,0.0017740337639127475
2.36,0.001978369284096022,0.001806332504425556,0.0017412084678858338,0.0020827745031803753,0.0019281370102132447,0.0017778095980827524
2.365,0.00198258358639777,0.0018101753750582017,0.001744906120438151,0.0020872310045376495,0.00193222741768036,0.0017815858086069726
2.37,0.0019867987455331904,0.0018140188637483904,0.0017486041272424303,0.0020916890148645895,0.0019363180484998092,0.0017853624098563793
2.375,0.00199101479171193,0.0018178629931387307,0.0017523025020100879,0.0020961485826731505,0.0019404089114587924,0.0017891394167506957
